Temperature (K),Resistivity (mOhm-cm)
103.533253479004,8.296662074704688
104.553407287598,8.341560073079924
105.535427856445,8.384822211325941
106.511351013184,8.42772384764275
107.543768310547,8.47370919915695
108.524269104004,8.517692087028587
109.517074584961,8.561860946099976
110.551962280273,8.607372535029546
111.564666748047,8.653085222002801
112.559346008301,8.698178725302977
113.551118469238,8.742935751661491
114.550143432617,8.788017941607723
115.543656921387,8.83375414510314
116.530651855469,8.878104272069805
117.549230957031,8.925133502936054
118.537635803223,8.970650176519086
119.535954284668,9.0169792506061
120.52908782959,9.062806088049207
121.513412475586,9.108517503859098
122.53833770752,9.156959378568427
123.515538024902,9.20238211317906
124.535940551758,9.251288216747831
125.524580383301,9.297911565152905
126.526220703125,9.345329390658598
127.522804260254,9.393159200209602
128.540289306641,9.442286867552154
129.523110961914,9.48908512803573
130.528353881836,9.537629458511924
131.539831542969,9.586143662416491
132.532467651367,9.63490688722344
133.544616699219,9.684062393043643
134.534967041016,9.73271706049954
135.550631713867,9.78242132754263
136.556500244141,9.831712974958783
137.56174621582,9.881557832669605
138.570944213867,9.931370148598416
139.538369750977,9.98007947607883
140.529473876953,10.028952402283851
141.566079711914,10.081671614586558
142.503005981445,10.12903681392913
143.540167236328,10.181279975553116
144.564614868164,10.232675779680664
145.532366943359,10.282178058865691
146.538250732422,10.333196327475044
147.563677978516,10.385335507936103
148.529565429687,10.43533964241605
149.541137695313,10.487341410117791
150.565228271484,10.539987657643579
151.535229492188,10.590510299658492
152.543447875977,10.643093624597888
153.581597900391,10.696931969123543
154.535726928711,10.747073007897473
155.532626342773,10.798659105180207
156.553329467773,10.852398044731064
157.533480834961,10.90500031000449
158.532034301758,10.957151312284827
159.571536254883,11.012966061604152
160.530465698242,11.064590802253035
161.534072875977,11.11854024645648
162.569662475586,11.17378220956536
163.531448364258,11.22612617444391
164.540386962891,11.280358071146127
165.563583374023,11.335719523610965
166.511389160156,11.387224520671197
167.547750854492,11.443865017709847
168.557934570313,11.498934865299658
169.509457397461,11.552207287897033
170.54401550293,11.609212100354938
171.570666503906,11.665802005091814
172.535488891602,11.71987449790856
173.545739746094,11.775855769628214
174.568493652344,11.833368793197813
175.537094116211,11.88778450012209
176.551773071289,11.94487829401523
177.580270385742,12.002598262980007
178.539651489258,12.05684948136535
179.564465332031,12.115013849041109
180.511776733398,12.169156001610116
181.549801635742,12.228392468464504
182.581457519531,12.287645206210005
183.547857666016,12.343406058202792
184.564474487305,12.40175347340258
185.542141723633,12.458940316453742
186.534643554688,12.515283107033278
187.571734619141,12.576065816999972
188.533734130859,12.632602078643053
189.545416259766,12.691155422307244
190.530780029297,12.749631733471833
191.546835327148,12.809064976414525
192.570489501953,12.869579216679464
193.542993164062,12.92770722908311
194.557919311523,12.987753172765814
195.586001586914,13.048459612930877
196.530145263672,13.104078857325318
197.573574829102,13.167480672281023
198.545211791992,13.225780291738408
199.554940795898,13.286943842248055
200.536557006836,13.345512948337973
201.551974487305,13.406720735332618
202.563812255859,13.467836490099971
203.547149658203,13.528168445538853
204.559439086914,13.589640126047232
205.570001220703,13.650630544107184
206.550765991211,13.711442745063875
207.559484863281,13.773018406735185
208.548577880859,13.835309733378754
209.570449829102,13.897370979453969
210.545120239258,13.958384786919686
211.557360839844,14.021354406332678
212.533407592773,14.082278469665132
213.549954223633,14.14553359236897
214.576873779297,14.209999625290473
215.548913574219,14.271104956518256
216.562109375,14.33442287469214
217.520919799805,14.395785743616825
218.553753662109,14.46014932077141
219.532659912109,14.52275360783443
220.538806152344,14.586207540487912
221.575689697266,14.65335649079915
222.547198486328,14.714630632521246
223.547775268555,14.778533285841148
224.537387084961,14.843017369282409
225.550396728516,14.90830584489847
226.582357788086,14.974891669840746
227.546594238281,15.036911475990388
228.579089355469,15.104612873898263
229.540542602539,15.168511205262785
230.571673583984,15.236479801709155
231.549154663086,15.300675331067453
232.570492553711,15.367405814400199
233.541860961914,15.431253044997609
234.557290649414,15.497324303011359
235.532443237305,15.562373291450228
236.536383056641,15.627898457684113
237.570974731445,15.697094235239149
238.541467285156,15.761982040163844
239.573794555664,15.829701488591429
240.552282714844,15.89527241670632
241.567395019531,15.961434181551363
242.540991210938,16.027834162410286
243.558288574219,16.095635473758353
244.512161254883,16.15984651130968
245.537673950195,16.227216135580314
246.56884765625,16.2973434216463
247.54455871582,16.36356823619408
248.57516784668,16.43246783268601
249.524261474609,16.497080049394043
250.564804077148,16.56785944226422
251.517242431641,16.63256903008571
252.547756958008,16.70113278521766
253.533798217773,16.768390292879893
254.551205444336,16.836723967443547
255.585745239258,16.907490394447425
256.542413330078,16.973945289563506
257.570050048828,17.045238232431533
258.535369873047,17.112583450365683
259.540679931641,17.181532876461358
260.564886474609,17.25260590806791
261.53037109375,17.3193808821183
262.552081298828,17.388278444748888
263.544696044922,17.45733846205701
264.542059326172,17.527227277876474
265.527551269531,17.59664144129693
266.552783203125,17.667434308498745
267.5515625,17.736852031176603
268.537921142578,17.806837963876823
269.547497558594,17.878870469588268
270.557312011719,17.949047076792663
271.561676025391,18.01903300949289
272.53447265625,18.088368360784987
273.539947509766,18.159205210239048
274.559149169922,18.232140241936776
275.513354492187,18.300278157342845
276.542163085937,18.373577504459828
277.555261230469,18.445457216335267
278.507019042969,18.513224206272564
279.551708984375,18.587701667592494
280.558129882813,18.66071551141858
281.529827880859,18.73242920935908
282.544787597656,18.804819674672945
283.550769042969,18.87641795098028
284.507531738281,18.946880824173554
285.544226074219,19.02240674103361
286.564178466797,19.095538803052282
287.529162597656,19.16753978391238
288.524896240234,19.238335447673567
289.546594238281,19.311992245927637
290.576507568359,19.38778358169748
291.544744873047,19.458547212141987
292.551208496094,19.531405974038034
293.582666015625,19.607582218073578
294.532806396484,19.677628658149807
295.524822998047,19.748455084064357
296.571423339844,19.82661205484895
297.584063720703,19.90137756178651
298.545886230469,19.975018343382267
299.555291748047,20.048281335227085
300.033697509766,20.151331498109865
