LSCO 2601C, x = 22%
T=35 K, B = 45.0 T, theta= -14 to 99, phi = 0
Fixed parameters:
T=0.19,T1multvalue=-0.134,T11multvalue=0.067,mumultvalue=0.805
h_func_val =  strength*np.exp(-(deltak[:,0]**2 + deltak[:,1]**2 + deltak[:,2]**2)/(spread**2))
cost,Tzmultvalue,invtau_iso,strength,spread
0.048082923943571776,0.0433449427437597,5.052150506700304,6.00526690387898,0.8160157075074854
0.048082894855202944,0.0433449427437597,5.052150506700304,6.00526689387898,0.8160157175074855
0.046886531657185496,0.04297729615120324,5.050842143741794,6.005004110490589,0.7983575925346783
0.04688734531817572,0.042977306151203244,5.050842143741794,6.005004110490589,0.7983575925346783
0.04688653097496545,0.04297729615120324,5.050842153741794,6.005004110490589,0.7983575925346783
0.046886529670425,0.04297729615120324,5.050842143741794,6.005004120490589,0.7983575925346783
0.04688651468973033,0.04297729615120324,5.050842143741794,6.005004110490589,0.7983576025346784
0.04511318644074739,0.04335669741013202,5.0522366730559005,6.005324943605802,0.8178788952746796
0.04511383477961465,0.04335670741013202,5.0522366730559005,6.005324943605802,0.8178788952746796
0.04511318589969214,0.04335669741013202,5.0522366830559005,6.005324943605802,0.8178788952746796
0.04511318482684852,0.04335669741013202,5.0522366730559005,6.005324953605802,0.8178788952746796
0.045113173275505083,0.04335669741013202,5.0522366730559005,6.005324943605802,0.8178789052746797
0.043710073355328574,0.04360225047762214,5.053180601198112,6.0055792011677855,0.8317291742989127
0.04370991957053879,0.04360226047762214,5.053180601198112,6.0055792011677855,0.8317291742989127
0.04371007345579407,0.04360225047762214,5.053180611198112,6.0055792011677855,0.8317291742989127
0.043710073675249095,0.04360225047762214,5.053180601198112,6.0055792111677855,0.8317291742989127
