LSCO 2601C, x = 22%
T=35 K, B = 45.0 T, theta= -14 to 99, phi = 0
Fixed parameters:
T=0.19,T1multvalue=-0.134,T11multvalue=0.067,mumultvalue=0.805
cost,Tzmultvalue,invtau_iso,strength,spread
0.0023320620023881628,0.04051321527003469,0.10506738942518089,130.00048599139825,0.1
0.0023320623474446015,0.04051323017119588,0.10506740432634208,130.00048599139825,0.1
0.0023320623649268893,0.04051323017119588,0.10506738942518089,130.0004860062994,0.1
0.001559782922252429,0.0016732395748919361,0.10264939900308526,130.00025288689216,0.1
0.0015597830051625782,0.00167325447605313,0.10264939900308526,130.00025288689216,0.1
0.0015597829064399665,0.0016732395748919361,0.10264941390424645,130.00025288689216,0.1
0.0015597829207388747,0.0016732395748919361,0.10264939900308526,130.00025290179332,0.1
0.001613178750708113,0.006340139383616827,0.1041288327739686,130.00039450902432,0.1
0.0016131785033056218,0.0063401244824556335,0.1041288327739686,130.00039450902432,0.1
0.0016131787346650211,0.006340139383616827,0.1041288476751298,130.00039450902432,0.1
0.0016131787491698824,0.006340139383616827,0.1041288327739686,130.00039452392548,0.1
0.0015547662559438488,5.880750527148407e-05,0.10294745620678926,130.00028141908976,0.1
0.001554766258920471,5.882240643267792e-05,0.10294745620678926,130.00028141908976,0.1
0.0015547662401561972,5.880750527148407e-05,0.10294747110795045,130.00028141908976,0.1
0.0015547662544329558,5.880750527148407e-05,0.10294745620678926,130.00028143399092,0.1
0.00155357864565644,6.03718565590017e-05,0.10405894030824374,130.00038778881427,0.1
0.001553578642603746,6.035695539780785e-05,0.10405894030824374,130.00038778881427,0.1
0.0015535786298813167,6.03718565590017e-05,0.10405895520940493,130.00038778881427,0.1
0.0015535786441467142,6.03718565590017e-05,0.10405894030824374,130.00038780371543,0.1
0.001549318548679309,0.0005370893038809447,0.10850487671406163,130.0008132677123,0.1
0.0015493185216125648,0.0005370744027197509,0.10850487671406163,130.0008132677123,0.1
0.001549318532952038,0.0005370893038809447,0.10850489161522282,130.0008132677123,0.1
0.0015493185471739741,0.0005370893038809447,0.10850487671406163,130.00081328261345,0.1
0.0015388246460939176,0.0010653329501792324,0.1197374354202263,130.00188825227016,0.1
0.001538824592928553,0.0010653180490180385,0.1197374354202263,130.00188825227016,0.1
0.0015388246304862642,0.0010653329501792324,0.1197374503213875,130.00188825227016,0.1
0.0015388246445998926,0.0010653329501792324,0.1197374354202263,130.00188826717132,0.1
0.0015064237455180928,0.0031783075353723827,0.16466767024488502,130.00618819050172,0.1
0.0015064235988728936,0.003178292634211189,0.16466767024488502,130.00618819050172,0.1
0.0015064237303399099,0.0031783075353723827,0.1646676851460462,130.00618819050172,0.1
0.0015064237440637993,0.0031783075353723827,0.16466767024488502,130.00618820540288,0.1
0.0014310313823548983,0.005816458276389826,0.2742178819750222,130.0166725855391,0.1
0.0014310311590088863,0.005816443375228632,0.2742178819750222,130.0166725855391,0.1
0.0014310313681746031,0.005816458276389826,0.2742178968761834,130.0166725855391,0.1
0.0014310313809930834,0.005816458276389826,0.2742178819750222,130.01667260044027,0.1
0.0012963049585573308,0.009128754935023149,0.4844898747568491,130.03679684108187,0.1
0.0012963047010011528,0.009128740033861955,0.4844898747568491,130.03679684108187,0.1
0.0012963049461255788,0.009128754935023149,0.4844898896580103,130.03679684108187,0.1
0.0012963049573579738,0.009128754935023149,0.4844898747568491,130.03679685598303,0.1
0.001067570154222581,0.014423018957534037,0.9163924053342529,130.0781332956433,0.1
0.0010675699137092803,0.014423004056372844,0.9163924053342529,130.0781332956433,0.1
0.0010675701447403526,0.014423018957534037,0.9163924202354141,130.0781332956433,0.1
0.001067570153298112,0.014423018957534037,0.9163924053342529,130.07813331054447,0.1
0.0007413811498045402,0.024998943260679828,1.9015489741029932,130.17242261751173,0.1
0.0007413809721737225,0.024998928359518634,1.9015489741029932,130.17242261751173,0.1
0.0007413811446498057,0.024998943260679828,1.9015489890041544,130.17242261751173,0.1
0.0007413811492857852,0.024998943260679828,1.9015489741029932,130.1724226324129,0.1
0.0005957915409270357,0.03325164907594326,2.7643966753581672,130.25500793998154,0.1
0.0005957913944741619,0.033251634174782066,2.7643966753581672,130.25500793998154,0.1
0.0005957915378628316,0.03325164907594326,2.7643966902593284,130.25500793998154,0.1
0.0005957915406062784,0.03325164907594326,2.7643966753581672,130.2550079548827,0.1
0.0005244485086426134,0.03973879751991488,3.5532420219771828,130.33051236975314,0.1
0.0005244483808198704,0.03973878261875369,3.5532420219771828,130.33051236975314,0.1
0.0005244485067184052,0.03973879751991488,3.553242036878344,130.33051236975314,0.1
0.0005244485084311351,0.03973879751991488,3.5532420219771828,130.3305123846543,0.1
0.0004874613920461125,0.04422964406424268,4.238474829701272,130.39610163588756,0.1
0.00048746127753012666,0.044229629163081485,4.238474829701272,130.39610163588756,0.1
0.0004874613907644343,0.04422964406424268,4.238474844602433,130.39610163588756,0.1
0.00048746139189715537,0.04422964406424268,4.238474829701272,130.39610165078872,0.1
0.0004624830743832132,0.04704958092437527,4.8726447086161775,130.45680571012542,0.1
0.0004624829715991263,0.04704956602321408,4.8726447086161775,130.45680571012542,0.1
0.0004624830735230987,0.04704958092437527,4.872644723517339,130.45680571012542,0.1
0.00046248307427582,0.04704958092437527,4.8726447086161775,130.45680572502658,0.1
0.0004392991830102524,0.04813265323506456,5.518502078593321,130.51863187000475,0.1
